id,regime_type,regime_period,regime_direction,adx_period,adx_threshold,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,ema_fast,ema_slow,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct,rsi_period,rsi_oversold,rsi_overbought,vwma_fast,vwma_slow,macd_fast,macd_slow,macd_signal,donchian_period,bb_length,bb_std,supertrend_length,supertrend_multiplier
1073,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,4006.87,-5993.13,-59.93,-60.03,-0.14,-0.08,-0.91,65.93,476,22.48,0.75,-12.59,1506.5,-257.87,0.00075,0.0005,24.27,-84.2,,,,12.0,21.0,,,,,,,,
1074,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,5189.43,-4810.57,-48.11,-48.2,-0.09,-0.05,-0.93,51.84,440,21.82,0.83,-10.93,1522.9,-255.48,0.00075,0.0005,24.27,-72.38,,,,12.0,26.0,,,,,,,,
1075,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,3083.12,-6916.88,-69.17,-69.27,-0.19,-0.1,-0.98,70.7,503,21.87,0.68,-13.75,1197.35,-232.73,0.00075,0.0005,24.27,-93.44,,,,15.0,21.0,,,,,,,,
1076,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,5627.88,-4372.12,-43.72,-43.81,-0.06,-0.04,-0.9,48.47,417,21.34,0.81,-10.48,2008.73,-258.06,0.00075,0.0005,24.27,-67.99,,,,15.0,26.0,,,,,,,,
1077,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,4006.87,-5993.13,-59.93,-60.03,-0.14,-0.08,-0.91,65.93,476,22.48,0.75,-12.59,1506.5,-257.87,0.00075,0.0005,24.27,-84.2,,,,12.0,21.0,,,,,,,,
1078,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,5189.43,-4810.57,-48.11,-48.2,-0.09,-0.05,-0.93,51.84,440,21.82,0.83,-10.93,1522.9,-255.48,0.00075,0.0005,24.27,-72.38,,,,12.0,26.0,,,,,,,,
1079,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,3083.12,-6916.88,-69.17,-69.27,-0.19,-0.1,-0.98,70.7,503,21.87,0.68,-13.75,1197.35,-232.73,0.00075,0.0005,24.27,-93.44,,,,15.0,21.0,,,,,,,,
1080,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,5627.88,-4372.12,-43.72,-43.81,-0.06,-0.04,-0.9,48.47,417,21.34,0.81,-10.48,2008.73,-258.06,0.00075,0.0005,24.27,-67.99,,,,15.0,26.0,,,,,,,,
1081,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5881.88,-4118.12,-41.18,-41.27,-0.06,-0.03,-0.71,58.02,429,26.11,0.86,-9.6,1728.14,-381.03,0.00075,0.0005,24.27,-65.45,,,,12.0,21.0,,,,,,,,
1082,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,8296.37,-1703.63,-17.04,-17.08,-0.01,-0.0,-0.55,31.13,386,24.87,0.94,-4.41,1617.79,-334.42,0.00075,0.0005,24.27,-41.31,,,,12.0,26.0,,,,,,,,
1083,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,3207.46,-6792.54,-67.93,-68.03,-0.17,-0.07,-0.97,70.31,462,24.24,0.7,-14.7,1343.08,-313.24,0.00075,0.0005,24.27,-92.2,,,,15.0,21.0,,,,,,,,
1084,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5764.39,-4235.61,-42.36,-42.44,-0.05,-0.02,-0.77,54.85,379,24.8,0.82,-11.18,1811.73,-337.19,0.00075,0.0005,24.27,-66.63,,,,15.0,26.0,,,,,,,,
1085,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5786.7,-4213.3,-42.13,-42.22,-0.06,-0.03,-0.68,62.08,404,27.72,0.87,-10.43,1976.8,-394.43,0.00075,0.0005,24.27,-66.4,,,,12.0,21.0,,,,,,,,
1086,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,9203.02,-796.98,-7.97,-7.99,0.01,0.0,-0.24,32.84,353,27.48,0.97,-2.26,1794.48,-442.32,0.00075,0.0005,24.27,-32.24,,,,12.0,26.0,,,,,,,,
1087,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,3268.43,-6731.57,-67.32,-67.42,-0.17,-0.06,-0.95,71.29,430,25.58,0.71,-15.65,1580.68,-425.95,0.00075,0.0005,24.27,-91.59,,,,15.0,21.0,,,,,,,,
1088,none,100,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5681.59,-4318.41,-43.18,-43.27,-0.05,-0.02,-0.71,61.23,358,25.42,0.8,-12.06,1556.58,-360.52,0.00075,0.0005,24.27,-67.45,,,,15.0,26.0,,,,,,,,
1089,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,6226.78,-3773.22,-37.73,-37.81,-0.37,-0.03,-1.0,37.73,22,0.0,0.0,-171.51,-78.36,-411.01,0.00075,0.0005,24.27,-62.0,,,,12.0,21.0,,,,,,,,
1090,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,6031.05,-3968.95,-39.69,-39.77,-0.4,-0.03,-1.0,39.69,25,0.0,0.0,-158.76,-69.77,-376.4,0.00075,0.0005,24.27,-63.96,,,,12.0,26.0,,,,,,,,
1091,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,6075.28,-3924.72,-39.25,-39.33,-0.39,-0.03,-1.0,39.25,24,0.0,0.0,-163.53,-71.15,-431.22,0.00075,0.0005,24.27,-63.52,,,,15.0,21.0,,,,,,,,
1092,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,6348.96,-3651.04,-36.51,-36.59,-0.38,-0.03,-1.0,36.51,23,0.0,0.0,-158.74,-72.26,-376.56,0.00075,0.0005,24.27,-60.78,,,,15.0,26.0,,,,,,,,
1093,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,6226.78,-3773.22,-37.73,-37.81,-0.37,-0.03,-1.0,37.73,22,0.0,0.0,-171.51,-78.36,-411.01,0.00075,0.0005,24.27,-62.0,,,,12.0,21.0,,,,,,,,
1094,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,6031.05,-3968.95,-39.69,-39.77,-0.4,-0.03,-1.0,39.69,25,0.0,0.0,-158.76,-69.77,-376.4,0.00075,0.0005,24.27,-63.96,,,,12.0,26.0,,,,,,,,
1095,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,6075.28,-3924.72,-39.25,-39.33,-0.39,-0.03,-1.0,39.25,24,0.0,0.0,-163.53,-71.15,-431.22,0.00075,0.0005,24.27,-63.52,,,,15.0,21.0,,,,,,,,
1096,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,6348.96,-3651.04,-36.51,-36.59,-0.38,-0.03,-1.0,36.51,23,0.0,0.0,-158.74,-72.26,-376.56,0.00075,0.0005,24.27,-60.78,,,,15.0,26.0,,,,,,,,
1097,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5978.89,-4021.11,-40.21,-40.3,-0.34,-0.02,-1.0,40.21,18,0.0,0.0,-223.4,-90.19,-507.83,0.00075,0.0005,24.27,-64.48,,,,12.0,21.0,,,,,,,,
1098,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5738.77,-4261.23,-42.61,-42.7,-0.37,-0.03,-1.0,42.61,21,0.0,0.0,-202.92,-87.26,-464.8,0.00075,0.0005,24.27,-66.88,,,,12.0,26.0,,,,,,,,
1099,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5767.38,-4232.62,-42.33,-42.41,-0.36,-0.02,-1.0,42.33,21,0.0,0.0,-201.55,-85.46,-541.54,0.00075,0.0005,24.27,-66.6,,,,15.0,21.0,,,,,,,,
1100,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5797.2,-4202.8,-42.03,-42.11,-0.37,-0.02,-1.0,42.03,22,0.0,0.0,-191.04,-82.38,-465.05,0.00075,0.0005,24.27,-66.3,,,,15.0,26.0,,,,,,,,
1101,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5652.83,-4347.17,-43.47,-43.56,-0.32,-0.02,-1.0,43.47,16,0.0,0.0,-271.7,-148.13,-603.53,0.00075,0.0005,24.27,-67.74,,,,12.0,21.0,,,,,,,,
1102,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5900.14,-4099.86,-41.0,-41.08,-0.31,-0.02,-1.0,41.0,15,0.0,0.0,-273.32,-141.52,-563.14,0.00075,0.0005,24.27,-65.27,,,,12.0,26.0,,,,,,,,
1103,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5659.04,-4340.96,-43.41,-43.5,-0.33,-0.02,-1.0,43.41,17,0.0,0.0,-255.35,-94.08,-645.67,0.00075,0.0005,24.27,-67.68,,,,15.0,21.0,,,,,,,,
1104,none,150,long_only,14,25,False,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5671.77,-4328.23,-43.28,-43.37,-0.34,-0.02,-1.0,43.28,18,0.0,0.0,-240.46,-94.13,-552.53,0.00075,0.0005,24.27,-67.55,,,,15.0,26.0,,,,,,,,
1105,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,1961.04,-8038.96,-80.39,-80.48,-0.19,-0.13,-0.95,84.47,838,25.66,0.78,-9.59,1506.06,-337.09,0.00075,0.0005,24.27,-104.66,,,,12.0,21.0,,,,,,,,
1106,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,1780.56,-8219.44,-82.19,-82.28,-0.21,-0.14,-0.97,84.73,790,23.92,0.74,-10.4,1256.69,-263.74,0.00075,0.0005,24.27,-106.46,,,,12.0,26.0,,,,,,,,
1107,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,1735.35,-8264.65,-82.65,-82.73,-0.22,-0.14,-0.98,84.8,842,26.84,0.74,-9.82,1269.02,-282.88,0.00075,0.0005,24.27,-106.92,,,,15.0,21.0,,,,,,,,
1108,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,1836.81,-8163.19,-81.63,-81.72,-0.2,-0.14,-0.96,85.19,790,23.8,0.73,-10.33,1395.96,-265.52,0.00075,0.0005,24.27,-105.9,,,,15.0,26.0,,,,,,,,
1109,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,1961.04,-8038.96,-80.39,-80.48,-0.19,-0.13,-0.95,84.47,838,25.66,0.78,-9.59,1506.06,-337.09,0.00075,0.0005,24.27,-104.66,,,,12.0,21.0,,,,,,,,
1110,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,1780.56,-8219.44,-82.19,-82.28,-0.21,-0.14,-0.97,84.73,790,23.92,0.74,-10.4,1256.69,-263.74,0.00075,0.0005,24.27,-106.46,,,,12.0,26.0,,,,,,,,
1111,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,1735.35,-8264.65,-82.65,-82.73,-0.22,-0.14,-0.98,84.8,842,26.84,0.74,-9.82,1269.02,-282.88,0.00075,0.0005,24.27,-106.92,,,,15.0,21.0,,,,,,,,
1112,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,1836.81,-8163.19,-81.63,-81.72,-0.2,-0.14,-0.96,85.19,790,23.8,0.73,-10.33,1395.96,-265.52,0.00075,0.0005,24.27,-105.9,,,,15.0,26.0,,,,,,,,
1113,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,2071.41,-7928.59,-79.29,-79.38,-0.18,-0.1,-0.95,83.88,742,28.3,0.79,-10.69,1570.45,-418.61,0.00075,0.0005,24.27,-103.56,,,,12.0,21.0,,,,,,,,
1114,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,2008.83,-7991.17,-79.91,-80.0,-0.19,-0.1,-0.97,82.79,687,26.35,0.75,-11.63,1286.14,-341.94,0.00075,0.0005,24.27,-104.18,,,,12.0,26.0,,,,,,,,
1115,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,1767.09,-8232.91,-82.33,-82.41,-0.22,-0.11,-0.98,84.52,742,29.38,0.75,-11.1,1409.38,-386.95,0.00075,0.0005,24.27,-106.6,,,,15.0,21.0,,,,,,,,
1116,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,2061.86,-7938.14,-79.38,-79.47,-0.19,-0.1,-0.95,83.55,685,26.57,0.74,-11.59,1399.91,-337.96,0.00075,0.0005,24.27,-103.65,,,,15.0,26.0,,,,,,,,
1117,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,2369.71,-7630.29,-76.3,-76.4,-0.16,-0.07,-0.92,82.93,656,29.88,0.8,-11.63,1615.04,-521.86,0.00075,0.0005,24.27,-100.57,,,,12.0,21.0,,,,,,,,
1118,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,2235.21,-7764.79,-77.65,-77.74,-0.17,-0.08,-0.96,81.32,615,28.13,0.76,-12.63,1296.49,-421.55,0.00075,0.0005,24.27,-101.92,,,,12.0,26.0,,,,,,,,
1119,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,1920.67,-8079.33,-80.79,-80.88,-0.2,-0.08,-0.95,85.14,676,30.77,0.76,-11.95,1388.84,-468.34,0.00075,0.0005,24.27,-105.06,,,,15.0,21.0,,,,,,,,
1120,none,150,long_only,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,2415.02,-7584.98,-75.85,-75.94,-0.16,-0.07,-0.94,81.18,610,28.85,0.77,-12.43,1512.2,-439.51,0.00075,0.0005,24.27,-100.12,,,,15.0,26.0,,,,,,,,
1137,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,4006.87,-5993.13,-59.93,-60.03,-0.14,-0.08,-0.91,65.93,476,22.48,0.75,-12.59,1506.5,-257.87,0.00075,0.0005,24.27,-84.2,,,,12.0,21.0,,,,,,,,
1138,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,5189.43,-4810.57,-48.11,-48.2,-0.09,-0.05,-0.93,51.84,440,21.82,0.83,-10.93,1522.9,-255.48,0.00075,0.0005,24.27,-72.38,,,,12.0,26.0,,,,,,,,
1139,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,3083.12,-6916.88,-69.17,-69.27,-0.19,-0.1,-0.98,70.7,503,21.87,0.68,-13.75,1197.35,-232.73,0.00075,0.0005,24.27,-93.44,,,,15.0,21.0,,,,,,,,
1140,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,4.0,10000,5627.88,-4372.12,-43.72,-43.81,-0.06,-0.04,-0.9,48.47,417,21.34,0.81,-10.48,2008.73,-258.06,0.00075,0.0005,24.27,-67.99,,,,15.0,26.0,,,,,,,,
1141,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,4006.87,-5993.13,-59.93,-60.03,-0.14,-0.08,-0.91,65.93,476,22.48,0.75,-12.59,1506.5,-257.87,0.00075,0.0005,24.27,-84.2,,,,12.0,21.0,,,,,,,,
1142,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,5189.43,-4810.57,-48.11,-48.2,-0.09,-0.05,-0.93,51.84,440,21.82,0.83,-10.93,1522.9,-255.48,0.00075,0.0005,24.27,-72.38,,,,12.0,26.0,,,,,,,,
1143,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,3083.12,-6916.88,-69.17,-69.27,-0.19,-0.1,-0.98,70.7,503,21.87,0.68,-13.75,1197.35,-232.73,0.00075,0.0005,24.27,-93.44,,,,15.0,21.0,,,,,,,,
1144,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.0,6.0,10000,5627.88,-4372.12,-43.72,-43.81,-0.06,-0.04,-0.9,48.47,417,21.34,0.81,-10.48,2008.73,-258.06,0.00075,0.0005,24.27,-67.99,,,,15.0,26.0,,,,,,,,
1145,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5881.88,-4118.12,-41.18,-41.27,-0.06,-0.03,-0.71,58.02,429,26.11,0.86,-9.6,1728.14,-381.03,0.00075,0.0005,24.27,-65.45,,,,12.0,21.0,,,,,,,,
1146,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,8296.37,-1703.63,-17.04,-17.08,-0.01,-0.0,-0.55,31.13,386,24.87,0.94,-4.41,1617.79,-334.42,0.00075,0.0005,24.27,-41.31,,,,12.0,26.0,,,,,,,,
1147,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,3207.46,-6792.54,-67.93,-68.03,-0.17,-0.07,-0.97,70.31,462,24.24,0.7,-14.7,1343.08,-313.24,0.00075,0.0005,24.27,-92.2,,,,15.0,21.0,,,,,,,,
1148,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],2.5,5.0,10000,5764.39,-4235.61,-42.36,-42.44,-0.05,-0.02,-0.77,54.85,379,24.8,0.82,-11.18,1811.73,-337.19,0.00075,0.0005,24.27,-66.63,,,,15.0,26.0,,,,,,,,
1149,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5786.7,-4213.3,-42.13,-42.22,-0.06,-0.03,-0.68,62.08,404,27.72,0.87,-10.43,1976.8,-394.43,0.00075,0.0005,24.27,-66.4,,,,12.0,21.0,,,,,,,,
1150,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,9203.02,-796.98,-7.97,-7.99,0.01,0.0,-0.24,32.84,353,27.48,0.97,-2.26,1794.48,-442.32,0.00075,0.0005,24.27,-32.24,,,,12.0,26.0,,,,,,,,
1151,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,3268.43,-6731.57,-67.32,-67.42,-0.17,-0.06,-0.95,71.29,430,25.58,0.71,-15.65,1580.68,-425.95,0.00075,0.0005,24.27,-91.59,,,,15.0,21.0,,,,,,,,
1152,none,150,hybrid,14,25,True,20,False,0.5,14,,,['vwma_cross'],3.0,6.0,10000,5681.59,-4318.41,-43.18,-43.27,-0.05,-0.02,-0.71,61.23,358,25.42,0.8,-12.06,1556.58,-360.52,0.00075,0.0005,24.27,-67.45,,,,15.0,26.0,,,,,,,,
1155,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,9814.47,-185.53,-1.86,-1.86,-0.08,,-1.0,1.86,1,0.0,0.0,-185.53,-185.53,-185.53,0.00075,0.0005,24.27,-26.13,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1156,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,9924.89,-75.11,-0.75,-0.75,-0.08,,-1.0,0.75,1,0.0,0.0,-75.11,-75.11,-75.11,0.00075,0.0005,24.27,-25.02,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1159,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,9814.47,-185.53,-1.86,-1.86,-0.08,,-1.0,1.86,1,0.0,0.0,-185.53,-185.53,-185.53,0.00075,0.0005,24.27,-26.13,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1160,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,9924.89,-75.11,-0.75,-0.75,-0.08,,-1.0,0.75,1,0.0,0.0,-75.11,-75.11,-75.11,0.00075,0.0005,24.27,-25.02,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1163,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,9771.22,-228.78,-2.29,-2.29,-0.08,,-1.0,2.29,1,0.0,0.0,-228.78,-228.78,-228.78,0.00075,0.0005,24.27,-26.56,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1164,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,9909.24,-90.76,-0.91,-0.91,-0.08,,-1.0,0.91,1,0.0,0.0,-90.76,-90.76,-90.76,0.00075,0.0005,24.27,-25.18,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1167,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",3.0,6.0,10000,9727.96,-272.04,-2.72,-2.73,-0.08,,-1.0,2.72,1,0.0,0.0,-272.04,-272.04,-272.04,0.00075,0.0005,24.27,-26.99,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1168,ema_adx,100,long_only,14,25,False,20,False,0.5,14,,,"['vwma_cross', 'rsi']",3.0,6.0,10000,9893.59,-106.41,-1.06,-1.07,-0.08,,-1.01,1.06,1,0.0,0.0,-106.41,-106.41,-106.41,0.00075,0.0005,24.27,-25.33,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1169,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,12.0,21.0,,,,,,,,
1170,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,12.0,26.0,,,,,,,,
1171,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1172,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,4.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1173,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,12.0,21.0,,,,,,,,
1174,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,12.0,26.0,,,,,,,,
1175,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1176,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.0,6.0,10000,4838.23,-5161.77,-51.62,-51.71,-0.58,-0.1,-1.0,51.62,50,0.0,0.0,-103.24,-58.77,-193.77,0.00075,0.0005,24.27,-75.89,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1177,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,4720.62,-5279.38,-52.79,-52.89,-0.53,-0.08,-1.0,52.79,41,0.0,0.0,-128.77,-73.34,-236.23,0.00075,0.0005,24.27,-77.06,14.0,30.0,70.0,12.0,21.0,,,,,,,,
1178,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,4720.62,-5279.38,-52.79,-52.89,-0.53,-0.08,-1.0,52.79,41,0.0,0.0,-128.77,-73.34,-236.23,0.00075,0.0005,24.27,-77.06,14.0,30.0,70.0,12.0,26.0,,,,,,,,
1179,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,4720.62,-5279.38,-52.79,-52.89,-0.53,-0.08,-1.0,52.79,41,0.0,0.0,-128.77,-73.34,-236.23,0.00075,0.0005,24.27,-77.06,14.0,30.0,70.0,15.0,21.0,,,,,,,,
1180,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",2.5,5.0,10000,4720.62,-5279.38,-52.79,-52.89,-0.53,-0.08,-1.0,52.79,41,0.0,0.0,-128.77,-73.34,-236.23,0.00075,0.0005,24.27,-77.06,14.0,30.0,70.0,15.0,26.0,,,,,,,,
1181,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",3.0,6.0,10000,4820.14,-5179.86,-51.8,-51.9,-0.49,-0.07,-1.0,51.8,35,0.0,0.0,-148.0,-79.31,-283.64,0.00075,0.0005,24.27,-76.07,14.0,30.0,70.0,12.0,21.0,,,,,,,,
1182,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",3.0,6.0,10000,4820.14,-5179.86,-51.8,-51.9,-0.49,-0.07,-1.0,51.8,35,0.0,0.0,-148.0,-79.31,-283.64,0.00075,0.0005,24.27,-76.07,14.0,30.0,70.0,12.0,26.0,,,,,,,,
1183,ema_adx,100,long_only,14,25,True,20,False,0.5,14,,,"['vwma_cross', 'rsi']",3.0,6.0,10000,4820.14,-5179.86,-51.8,-51.9,-0.49,-0.07,-1.0,51.8,35,0.0,0.0,-148.0,-79.31,-283.64,0.00075,0.0005,24.27,-76.07,14.0,30.0,70.0,15.0,21.0,,,,,,,,
