timestamp,close,EMA_200,DONCHI_h_20,DONCHI_l_20,ATRr_14,señal,position
2024-11-05 20:00:00,2428.11,2457.150488066714,2475.0,2401.3,13.707142857142896,0,0
2024-11-05 20:15:00,2431.53,2456.8955578371947,2475.0,2401.3,13.613571428571472,0,0
2024-11-05 20:30:00,2432.62,2456.6540099980184,2475.0,2401.3,12.9728571428572,0,0
2024-11-05 20:45:00,2426.58,2456.354766117441,2475.0,2401.3,12.731428571428621,0,0
2024-11-05 21:00:00,2427.37,2456.066360484432,2475.0,2401.3,12.754285714285743,0,0
2024-11-05 21:15:00,2424.68,2455.75405839006,2475.0,2401.3,12.655714285714307,0,0
2024-11-05 21:30:00,2422.18,2455.419988157323,2475.0,2401.3,12.392857142857176,0,0
2024-11-05 21:45:00,2415.45,2455.0222768323747,2475.0,2401.3,12.530714285714307,0,0
2024-11-05 22:00:00,2415.81,2454.632104923595,2474.0,2401.3,12.487142857142869,0,0
2024-11-05 22:15:00,2422.03,2454.307705869629,2461.4,2401.3,12.915714285714298,0,0
2024-11-05 22:30:00,2428.55,2454.051410288837,2459.39,2401.3,13.06642857142856,0,0
2024-11-05 22:45:00,2434.79,2453.859754465068,2459.39,2401.3,13.032142857142844,0,0
2024-11-05 23:00:00,2433.2,2453.654184768898,2459.39,2401.3,13.212857142857144,0,0
2024-11-05 23:15:00,2437.76,2453.496033676671,2459.39,2401.3,10.392857142857142,0,0
2024-11-05 23:30:00,2429.01,2453.252391550535,2459.37,2401.3,9.20642857142853,0,0
2024-11-05 23:45:00,2422.55,2452.946895117196,2455.0,2401.3,8.905714285714273,0,0
2024-11-06 00:00:00,2433.17,2452.7501100911545,2450.15,2401.3,9.482142857142824,0,0
2024-11-06 00:15:00,2453.0,2452.7525965579093,2458.34,2401.3,10.94714285714284,0,0
2024-11-06 00:30:00,2476.3,2452.9868990797213,2476.43,2401.3,12.112857142857138,0,0
2024-11-06 00:45:00,2484.9,2453.3044423724605,2494.03,2401.7,13.234285714285729,0,0
2024-11-06 01:00:00,2509.19,2453.8605175727344,2509.64,2407.71,14.578571428571422,0,0
2024-11-06 01:15:00,2481.39,2454.1344427710155,2510.39,2407.71,16.61714285714285,0,0
2024-11-06 01:30:00,2474.71,2454.339174683742,2510.39,2407.71,17.717857142857124,0,0
2024-11-06 01:45:00,2482.4,2454.6183868759435,2510.39,2407.71,17.656428571428542,0,0
2024-11-06 02:00:00,2488.86,2454.9590994443424,2510.39,2407.71,18.45571428571426,0,0
2024-11-06 02:15:00,2540.23,2455.807566116538,2543.92,2407.71,21.744285714285688,0,0
2024-11-06 02:30:00,2559.3,2456.837341578065,2562.5,2407.71,22.842857142857124,0,0
2024-11-06 02:45:00,2568.3,2457.946422756393,2577.68,2407.71,23.92214285714285,0,0
2024-11-06 03:00:00,2593.5,2459.2952145697627,2638.0,2407.71,28.404285714285702,0,0
2024-11-06 03:15:00,2586.95,2460.5654114397157,2638.0,2420.24,30.14214285714284,0,0
2024-11-06 03:30:00,2586.59,2461.819387445291,2638.0,2420.24,30.412142857142857,0,0
2024-11-06 03:45:00,2579.31,2462.988448266731,2638.0,2420.24,29.05714285714284,0,0
2024-11-06 04:00:00,2589.0,2464.2422945526346,2638.0,2420.24,28.742857142857115,0,0
2024-11-06 04:15:00,2590.2,2465.4956050545984,2638.0,2420.24,28.397857142857088,0,0
2024-11-06 04:30:00,2592.2,2466.7563453028115,2638.0,2420.24,27.75642857142852,0,0
2024-11-06 04:45:00,2583.3,2467.9159836580075,2638.0,2420.3,25.993571428571386,0,0
2024-11-06 05:00:00,2572.96,2468.9611977509626,2638.0,2426.81,26.150714285714262,0,0
2024-11-06 05:15:00,2587.25,2470.138200758416,2638.0,2452.99,26.647857142857156,0,0
2024-11-06 05:30:00,2589.79,2471.328765924999,2638.0,2470.42,25.92357142857145,0,0
2024-11-06 05:45:00,2596.67,2472.5759423834565,2638.0,2470.42,22.715714285714316,0,0
2024-11-06 06:00:00,2598.79,2473.8318036532733,2638.0,2470.42,22.210714285714307,0,0
2024-11-06 06:15:00,2602.42,2475.111288194037,2638.0,2470.42,22.712142857142876,0,0
2024-11-06 06:30:00,2603.5,2476.388787813997,2638.0,2473.01,18.721428571428596,0,0
2024-11-06 06:45:00,2583.95,2477.4590486317684,2638.0,2476.67,17.76928571428571,0,0
2024-11-06 07:00:00,2597.01,2478.6486103369252,2638.0,2488.61,17.427142857142858,0,0
2024-11-06 07:15:00,2620.1,2480.056086850986,2638.0,2539.68,18.984999999999996,0,0
2024-11-06 07:30:00,2600.68,2481.2563247927674,2643.2,2554.99,21.839285714285715,0,0
2024-11-06 07:45:00,2594.0,2482.3781524067695,2643.2,2561.0,22.54928571428572,0,0
2024-11-06 08:00:00,2600.21,2483.550608601727,2643.2,2561.0,23.029285714285738,0,0
2024-11-06 08:15:00,2582.31,2484.533289113153,2643.2,2561.0,24.25785714285715,0,0
2024-11-06 08:30:00,2594.81,2485.6305698184947,2643.2,2561.0,24.186428571428582,0,0
2024-11-06 08:45:00,2605.79,2486.8261860392063,2643.2,2561.0,23.849285714285706,0,0
2024-11-06 09:00:00,2617.8,2488.129408068667,2643.2,2561.0,24.782142857142876,0,0
2024-11-06 09:15:00,2620.73,2489.448816943606,2643.2,2561.0,24.737142857142867,0,0
2024-11-06 09:30:00,2620.21,2490.7499232426744,2643.2,2561.0,24.43785714285715,0,0
2024-11-06 09:45:00,2622.04,2492.0562921656333,2643.2,2561.0,22.93928571428572,0,0
2024-11-06 10:00:00,2611.3,2493.2427967211993,2643.2,2567.99,22.70285714285715,0,0
2024-11-06 10:15:00,2615.24,2494.4566992413866,2643.2,2571.0,21.85857142857146,0,0
2024-11-06 10:30:00,2627.04,2495.7759360648556,2643.2,2571.0,22.040000000000028,0,0
2024-11-06 10:45:00,2623.73,2497.0491108303795,2643.2,2571.0,20.159285714285748,0,0
2024-11-06 11:00:00,2624.13,2498.313597289779,2643.2,2571.0,16.54928571428575,0,0
2024-11-06 11:15:00,2630.0,2499.6239097545576,2643.2,2571.0,15.49714285714286,0,0
2024-11-06 11:30:00,2633.39,2500.9549156276466,2643.2,2571.0,14.570000000000002,0,0
2024-11-06 11:45:00,2629.02,2502.2291950741383,2643.2,2571.0,13.255714285714314,0,0
2024-11-06 12:00:00,2636.64,2503.5666160186743,2643.2,2571.0,12.382142857142883,0,0
2024-11-06 12:15:00,2635.7,2504.8813760582893,2648.0,2571.0,12.10428571428575,0,0
2024-11-06 12:30:00,2641.5,2506.2407653512414,2648.0,2571.0,11.304999999999998,0,0
2024-11-06 12:45:00,2633.38,2507.5058323626718,2648.0,2571.0,11.551428571428557,0,0
2024-11-06 13:00:00,2628.8,2508.712739503342,2648.0,2571.0,11.559999999999977,0,0
2024-11-06 13:15:00,2619.87,2509.818781896344,2648.0,2571.0,12.70071428571425,0,0
2024-11-06 13:30:00,2616.0,2510.8753114297133,2648.0,2589.61,12.384999999999959,0,0
2024-11-06 13:45:00,2618.01,2511.9413282314076,2648.0,2604.49,12.441428571428528,0,0
2024-11-06 14:00:00,2619.81,2513.014648348508,2648.0,2608.0,12.177142857142794,0,0
2024-11-06 14:15:00,2626.54,2514.1442538375777,2648.0,2608.0,12.563571428571388,0,0
2024-11-06 14:30:00,2631.4,2515.31097767999,2648.0,2608.0,13.258571428571388,0,0
2024-11-06 14:45:00,2613.79,2516.2908684493436,2648.0,2608.0,14.00285714285714,0,0
2024-11-06 15:00:00,2647.51,2517.5965314498476,2649.09,2608.0,16.04500000000001,0,0
2024-11-06 15:15:00,2661.8,2519.0313918334314,2666.66,2608.0,16.99214285714285,0,0
2024-11-06 15:30:00,2642.47,2520.25963669081,2666.66,2608.0,18.06428571428572,0,0
2024-11-06 15:45:00,2634.19,2521.393272146623,2666.66,2608.0,18.311428571428547,0,0
2024-11-06 16:00:00,2648.0,2522.6530405829753,2666.66,2608.0,18.592857142857156,0,0
2024-11-06 16:15:00,2651.6,2523.9360949055326,2666.66,2608.0,18.748571428571463,0,0
2024-11-06 16:30:00,2657.98,2525.2698651054775,2666.66,2608.0,19.287857142857188,0,0
2024-11-06 16:45:00,2656.17,2526.5723540099007,2666.66,2608.0,18.305714285714334,0,0
2024-11-06 17:00:00,2654.99,2527.8501415321903,2666.66,2608.0,18.463571428571477,0,0
2024-11-06 17:15:00,2656.9,2529.1342197259,2666.66,2608.0,18.625000000000032,0,0
2024-11-06 17:30:00,2658.6,2530.422436445045,2666.66,2608.0,18.2514285714286,0,0
2024-11-06 17:45:00,2652.32,2531.635347525194,2666.66,2608.0,18.017142857142876,0,0
2024-11-06 18:00:00,2664.67,2532.9590754105157,2668.0,2608.0,17.93214285714287,0,0
2024-11-06 18:15:00,2663.24,2534.2554030183715,2668.0,2608.35,16.762857142857133,0,0
2024-11-06 18:30:00,2674.84,2535.6542547296317,2675.0,2608.35,15.112857142857106,0,0
2024-11-06 18:45:00,2677.39,2537.06456065272,2678.79,2608.35,13.864999999999977,0,0
2024-11-06 19:00:00,2676.57,2538.452674477071,2678.79,2608.35,12.71857142857136,0,0
2024-11-06 19:15:00,2665.81,2539.7199115469507,2678.79,2608.35,12.493571428571386,0,0
2024-11-06 19:30:00,2662.81,2540.9446885464836,2678.79,2608.35,12.175714285714223,0,0
2024-11-06 19:45:00,2687.25,2542.4004627898025,2687.26,2611.0,12.979999999999952,0,0
2024-11-06 20:00:00,2694.15,2543.9104084336855,2700.0,2633.28,13.65642857142851,0,0
2024-11-06 20:15:00,2675.91,2545.2238372054894,2700.0,2633.28,14.647142857142821,0,0
2024-11-06 20:30:00,2675.99,2546.524993054191,2700.0,2633.28,14.400714285714262,0,0
2024-11-06 20:45:00,2689.6,2547.9486249640995,2700.0,2633.43,15.589999999999984,0,0
2024-11-06 21:00:00,2699.11,2549.4527182480388,2701.2,2637.0,16.302142857142826,0,0
2024-11-06 21:15:00,2685.6,2550.807417568954,2703.5,2643.32,16.89714285714282,0,0
2024-11-06 21:30:00,2691.62,2552.2085377921485,2703.5,2643.32,16.425714285714257,0,0
2024-11-06 21:45:00,2686.62,2553.5459652768036,2703.5,2643.32,16.56428571428569,0,0
2024-11-06 22:00:00,2687.63,2554.880134776537,2703.5,2648.2,16.164285714285693,0,0
2024-11-06 22:15:00,2693.61,2556.260531445427,2703.5,2650.4,16.679285714285697,0,0
2024-11-06 22:30:00,2708.18,2557.7721679484575,2712.93,2650.4,17.336428571428574,0,0
2024-11-06 22:45:00,2735.31,2559.53871354101,2744.7,2651.0,19.157142857142844,0,0
2024-11-06 23:00:00,2732.39,2561.2586268391096,2744.7,2658.48,19.477142857142844,0,0
2024-11-06 23:15:00,2726.03,2562.8981429899645,2744.7,2658.48,18.529999999999973,0,0
2024-11-06 23:30:00,2713.95,2564.401146542303,2744.7,2658.48,17.524285714285693,0,0
2024-11-06 23:45:00,2721.87,2565.9680008055643,2744.7,2658.48,16.45357142857139,0,0
2024-11-07 00:00:00,2714.05,2567.441453533867,2744.7,2658.48,16.739999999999977,0,0
2024-11-07 00:15:00,2706.1,2568.8211405633806,2744.7,2658.48,15.831428571428562,0,0
2024-11-07 00:30:00,2708.35,2570.2094874234467,2744.7,2660.6,15.29285714285717,0,0
2024-11-07 00:45:00,2725.7,2571.7566567028157,2744.7,2669.25,15.624285714285731,0,0
2024-11-07 01:00:00,2777.39,2573.8027596211955,2777.76,2669.25,18.735714285714298,0,0
2024-11-07 01:15:00,2818.81,2576.2406426100397,2832.0,2669.25,22.200000000000014,0,0
2024-11-07 01:30:00,2808.94,2578.5560591014823,2837.2,2669.25,23.756428571428582,0,0
2024-11-07 01:45:00,2813.46,2580.893411747239,2837.2,2682.55,23.87714285714287,0,0
2024-11-07 02:00:00,2824.79,2583.320243471147,2837.2,2682.9,23.838571428571477,0,0
2024-11-07 02:15:00,2827.0,2585.744917665464,2837.2,2682.9,21.762857142857197,0,0
2024-11-07 02:30:00,2838.31,2588.258003061828,2847.86,2682.9,22.112142857142935,0,0
2024-11-07 02:45:00,2871.8,2591.079316464198,2877.43,2684.0,23.952857142857187,0,0
2024-11-07 03:00:00,2857.4,2593.729273514306,2877.43,2684.0,24.447857142857174,0,0
2024-11-07 03:15:00,2877.23,2596.5501762654076,2880.0,2693.0,26.85571428571432,0,0
2024-11-07 03:30:00,2865.49,2599.2261944120205,2880.0,2699.49,27.515000000000004,0,0
2024-11-07 03:45:00,2852.42,2601.7455357611548,2880.0,2699.49,28.27499999999996,0,0
2024-11-07 04:00:00,2838.6,2604.1022965993525,2880.0,2699.49,28.6528571428571,0,0
2024-11-07 04:15:00,2842.9,2606.478393150603,2880.0,2699.49,27.89642857142855,0,0
2024-11-07 04:30:00,2826.38,2608.666468840647,2880.0,2699.49,25.51571428571424,0,0
2024-11-07 04:45:00,2838.75,2610.955857210392,2880.0,2699.49,22.471428571428532,0,0
2024-11-07 05:00:00,2841.19,2613.2467442033235,2880.0,2699.49,21.00071428571427,0,0
2024-11-07 05:15:00,2849.69,2615.5994134152306,2880.0,2699.49,20.571428571428537,0,0
2024-11-07 05:30:00,2836.93,2617.801707809109,2880.0,2702.56,20.247857142857097,0,0
2024-11-07 05:45:00,2838.9,2620.0016908159837,2880.0,2723.8,20.436428571428547,0,0
2024-11-07 06:00:00,2811.5,2621.90714662876,2880.0,2774.78,21.00642857142852,0,0
2024-11-07 06:15:00,2816.48,2623.843194921011,2880.0,2803.04,19.365714285714244,0,0
2024-11-07 06:30:00,2788.84,2625.484954175529,2880.0,2785.08,20.32071428571427,0,0
2024-11-07 06:45:00,2802.51,2627.2463974175635,2880.0,2779.91,18.974285714285706,0,0
2024-11-07 07:00:00,2810.0,2629.064841224354,2880.0,2779.91,18.604285714285716,0,0
2024-11-07 07:15:00,2812.51,2630.890166187296,2880.0,2779.91,17.135000000000023,0,0
2024-11-07 07:30:00,2819.5,2632.7668809516017,2880.0,2779.91,16.901428571428596,0,0
2024-11-07 07:45:00,2820.29,2634.6327826336756,2880.0,2779.91,16.583571428571435,0,0
2024-11-07 08:00:00,2823.74,2636.514446488067,2880.0,2779.91,16.150714285714326,0,0
2024-11-07 08:15:00,2805.55,2638.196392294156,2877.24,2779.91,16.59928571428577,0,0
2024-11-07 08:30:00,2815.79,2639.9634928683436,2870.37,2779.91,16.65428571428577,0,0
2024-11-07 08:45:00,2821.29,2641.7677367204,2855.0,2779.91,16.45285714285722,0,0
2024-11-07 09:00:00,2824.21,2643.5830826236797,2849.86,2779.91,16.207142857142895,0,0
2024-11-07 09:15:00,2825.5,2645.393201204539,2849.86,2779.91,15.855000000000018,0,0
2024-11-07 09:30:00,2825.53,2647.1856071627026,2849.86,2779.91,14.291428571428566,0,0
2024-11-07 09:45:00,2822.15,2648.9265463949146,2849.86,2779.91,13.892857142857142,0,0
2024-11-07 10:00:00,2818.68,2650.6156354855125,2849.86,2779.91,12.5007142857143,0,0
2024-11-07 10:15:00,2812.49,2652.226325679687,2849.86,2779.91,11.380714285714314,0,0
2024-11-07 10:30:00,2817.16,2653.8674567674516,2847.34,2779.91,11.027142857142865,0,0
2024-11-07 10:45:00,2818.32,2655.503800481208,2839.2,2779.91,11.125,0,0
2024-11-07 11:00:00,2823.81,2657.178489033634,2830.0,2779.91,10.905000000000005,0,0
2024-11-07 11:15:00,2821.09,2658.809449341757,2830.0,2779.91,10.736428571428567,0,0
2024-11-07 11:30:00,2809.59,2660.3097533284067,2830.0,2779.91,10.545000000000007,0,0
2024-11-07 11:45:00,2792.28,2661.622890111209,2830.0,2790.0,10.893571428571445,0,0
2024-11-07 12:00:00,2808.75,2663.086841453386,2830.0,2790.0,11.407142857142876,0,0
2024-11-07 12:15:00,2811.99,2664.568464921512,2830.0,2790.0,11.281428571428576,0,0
2024-11-07 12:30:00,2815.39,2666.069176713338,2830.0,2790.0,11.273571428571456,0,0
2024-11-07 12:45:00,2818.57,2667.5865978405686,2830.0,2790.0,11.522857142857154,0,0
2024-11-07 13:00:00,2819.22,2669.095387911807,2829.99,2790.0,11.693571428571463,0,0
2024-11-07 13:15:00,2816.23,2670.5594139027344,2829.99,2790.0,11.719285714285727,0,0
2024-11-07 13:30:00,2814.31,2671.9897679932546,2829.99,2790.0,11.38357142857142,0,0
2024-11-07 13:45:00,2805.0,2673.313252888844,2829.99,2790.0,11.875714285714269,0,0
2024-11-07 14:00:00,2806.49,2674.638394651144,2829.99,2790.0,11.844285714285727,0,0
2024-11-07 14:15:00,2812.91,2676.014231520287,2829.99,2790.0,12.539999999999996,0,0
2024-11-07 14:30:00,2793.41,2677.1823486195876,2829.0,2790.0,13.697857142857142,0,0
2024-11-07 14:45:00,2792.62,2678.3309819666565,2825.31,2776.0,15.030714285714307,0,0
2024-11-07 15:00:00,2809.79,2679.6390318973363,2825.31,2776.0,16.345714285714262,0,0
2024-11-07 15:15:00,2827.33,2681.1085937690045,2828.32,2776.0,15.904999999999973,0,0
2024-11-07 15:30:00,2827.8,2682.5682097514027,2835.8,2776.0,16.00999999999996,0,0
2024-11-07 15:45:00,2847.49,2684.2092225896977,2849.0,2776.0,17.606428571428523,0,0
2024-11-07 16:00:00,2834.79,2685.7075387828354,2852.47,2776.0,18.53928571428566,0,0
2024-11-07 16:15:00,2831.39,2687.1571155113647,2852.47,2776.0,18.542857142857105,0,0
2024-11-07 16:30:00,2838.81,2688.6660994366252,2852.47,2776.0,18.834999999999972,0,0
2024-11-07 16:45:00,2844.64,2690.2180785467085,2852.47,2776.0,19.033571428571445,0,0
2024-11-07 17:00:00,2859.85,2691.9059583621643,2864.26,2776.0,20.475714285714307,0,0
2024-11-07 17:15:00,2863.51,2693.6134612640335,2871.57,2776.0,20.67428571428575,0,0
2024-11-07 17:30:00,2860.23,2695.2713372713565,2871.57,2776.0,20.881428571428614,0,0
2024-11-07 17:45:00,2860.99,2696.9202791890543,2871.57,2776.0,20.53642857142865,0,0
2024-11-07 18:00:00,2849.01,2698.4336097443875,2871.57,2776.0,20.632142857142917,0,0
2024-11-07 18:15:00,2864.77,2700.0886982046422,2871.57,2776.0,20.1678571428572,0,0
2024-11-07 18:30:00,2867.81,2701.7575668792233,2884.0,2776.0,19.51285714285723,0,0
2024-11-07 18:45:00,2879.17,2703.522864721221,2890.0,2776.0,19.69857142857151,0,0
2024-11-07 19:00:00,2882.42,2705.30293571902,2893.8,2776.0,20.297142857142944,0,0
2024-11-07 19:15:00,2867.99,2706.9217124780344,2893.8,2776.0,20.232857142857224,0,0
2024-11-07 19:30:00,2860.61,2708.4509491697954,2893.8,2776.0,20.375000000000096,0,0
2024-11-07 19:45:00,2885.0,2710.2076561432305,2893.8,2780.9,21.487857142857234,0,0
2024-11-07 20:00:00,2883.12,2711.928176977626,2893.8,2808.73,21.39714285714295,0,0
2024-11-07 20:15:00,2887.49,2713.6750607887943,2902.4,2815.78,21.83571428571437,0,0
2024-11-07 20:30:00,2881.23,2715.342274114279,2902.4,2820.75,20.57571428571438,0,0
2024-11-07 20:45:00,2896.68,2717.146629595729,2907.75,2823.75,21.478571428571513,0,0
2024-11-07 21:00:00,2901.78,2718.983777559951,2911.59,2823.75,21.895000000000078,0,0
2024-11-07 21:15:00,2914.86,2720.9327946986577,2915.37,2828.31,22.496428571428623,0,0
2024-11-07 21:30:00,2891.2,2722.626995746433,2916.11,2833.34,22.33928571428578,0,0
2024-11-07 21:45:00,2890.85,2724.3008564852744,2916.11,2833.34,21.874285714285765,0,0
2024-11-07 22:00:00,2877.61,2725.826320599849,2916.11,2837.4,21.898571428571454,0,0
2024-11-07 22:15:00,2869.86,2727.259491539154,2916.11,2837.4,21.474285714285738,0,0
2024-11-07 22:30:00,2875.97,2728.739198091004,2916.11,2837.4,20.19357142857143,0,0
2024-11-07 22:45:00,2881.41,2730.2583105478097,2916.11,2837.4,18.9164285714286,0,0
2024-11-07 23:00:00,2876.98,2731.7182278557916,2916.11,2848.0,18.495000000000022,0,0
2024-11-07 23:15:00,2880.7,2733.200633548769,2916.11,2850.99,17.307142857142903,0,0
2024-11-07 23:30:00,2898.8,2734.848388438831,2916.11,2850.99,17.762857142857197,0,0
2024-11-07 23:45:00,2895.47,2736.4466134294894,2916.11,2850.99,17.205714285714325,0,0
2024-11-08 00:00:00,2942.99,2738.501771504818,2946.31,2850.99,19.893571428571445,0,0
2024-11-08 00:15:00,2941.38,2740.5204603455663,2954.94,2850.99,19.223571428571436,0,0
2024-11-08 00:30:00,2922.52,2742.3314010386453,2954.94,2859.17,19.82214285714287,0,0
2024-11-08 00:45:00,2907.07,2743.9705910780617,2954.94,2864.25,20.17571428571429,0,0
2024-11-08 01:00:00,2915.39,2745.6762568384793,2954.94,2864.25,19.597857142857134,0,0
2024-11-08 01:15:00,2924.61,2747.4566920938178,2954.94,2864.25,19.977857142857147,0,0
2024-11-08 01:30:00,2907.01,2749.044287197362,2954.94,2864.25,20.523571428571454,0,0
2024-11-08 01:45:00,2922.41,2750.769319165547,2954.94,2864.25,20.82214285714287,0,0
2024-11-08 02:00:00,2915.59,2752.4093259400197,2954.94,2864.25,21.35500000000005,0,0
2024-11-08 02:15:00,2899.0,2753.8679396122584,2954.94,2864.25,22.19142857142859,0,0
2024-11-08 02:30:00,2891.0,2755.2324377255695,2954.94,2864.25,21.818571428571463,0,0
2024-11-08 02:45:00,2889.65,2756.569925907405,2954.94,2864.25,21.82428571428571,0,0
2024-11-08 03:00:00,2908.41,2758.080772415789,2954.94,2864.25,22.104999999999986,0,0
2024-11-08 03:15:00,2896.61,2759.4591726902586,2954.94,2867.54,22.247142857142826,0,0
2024-11-08 03:30:00,2895.61,2760.8139072903555,2954.94,2867.54,19.428571428571395,0,0
2024-11-08 03:45:00,2902.42,2762.2229231382125,2954.94,2867.54,18.632142857142817,0,0
2024-11-08 04:00:00,2903.87,2763.6323467885786,2954.94,2875.2,16.982857142857092,0,0
2024-11-08 04:15:00,2912.9,2765.1175970692893,2954.94,2880.69,16.029285714285702,0,0
2024-11-08 04:30:00,2904.96,2766.5090637651174,2954.94,2886.4,15.821428571428571,0,0
2024-11-08 04:45:00,2901.81,2767.855341737604,2954.94,2886.4,15.169999999999975,0,0
2024-11-08 05:00:00,2912.0,2769.2896169441947,2954.94,2886.4,13.974285714285672,0,0
2024-11-08 05:15:00,2911.6,2770.705640656193,2945.4,2886.4,13.147857142857122,0,0
2024-11-08 05:30:00,2919.41,2772.1852860227978,2929.66,2886.4,12.647857142857122,0,0
2024-11-08 05:45:00,2924.19,2773.6977707389888,2928.3,2886.4,11.614999999999977,0,0
2024-11-08 06:00:00,2918.21,2775.1357033684517,2928.3,2886.4,11.221428571428532,0,0
2024-11-08 06:15:00,2915.89,2776.5362436334426,2928.3,2886.4,11.146428571428553,0,0
2024-11-08 06:30:00,2913.08,2777.8948879753984,2928.3,2886.4,10.32499999999998,0,0
2024-11-08 06:45:00,2908.63,2779.1957348612154,2928.3,2886.4,10.120714285714289,0,0
2024-11-08 07:00:00,2894.79,2780.3459265541387,2924.2,2886.4,10.61571428571431,0,0
2024-11-08 07:15:00,2910.0,2781.636016837182,2924.2,2886.4,11.204285714285756,0,0
2024-11-08 07:30:00,2917.65,2782.9893898039763,2924.2,2886.4,11.717142857142887,0,0
2024-11-08 07:45:00,2911.96,2784.2726794576683,2924.2,2886.5,11.541428571428598,0,0
2024-11-08 08:00:00,2898.08,2785.4050906073435,2924.2,2889.55,11.962142857142876,0,0
2024-11-08 08:15:00,2905.61,2786.601159357519,2924.2,2889.55,12.481428571428621,0,0
2024-11-08 08:30:00,2897.92,2787.7088095131658,2924.2,2892.0,12.508571428571486,0,0
2024-11-08 08:45:00,2899.18,2788.8179755876617,2924.2,2892.0,12.322142857142905,0,0
2024-11-08 09:00:00,2905.79,2789.981876328083,2924.2,2892.0,12.136428571428594,0,0
2024-11-08 09:15:00,2913.0,2791.2059372601425,2924.2,2892.0,12.345000000000027,0,0
2024-11-08 09:30:00,2917.78,2792.4653806704896,2924.2,2892.0,12.35714285714289,0,0
2024-11-08 09:45:00,2913.59,2793.6706007633206,2924.2,2892.0,12.097142857142899,0,0
2024-11-08 10:00:00,2906.2,2794.7902962781136,2924.2,2892.0,12.092857142857188,0,0
2024-11-08 10:15:00,2915.06,2795.9870097479834,2924.2,2892.0,12.152142857142897,0,0
2024-11-08 10:30:00,2916.33,2797.1844524370586,2924.2,2892.0,11.310714285714312,0,0
2024-11-08 10:45:00,2923.52,2798.441522562063,2930.89,2892.0,11.206428571428562,0,0
2024-11-08 11:00:00,2919.99,2799.65096014851,2930.89,2892.0,10.994285714285686,0,0
2024-11-08 11:15:00,2919.88,2800.847269002754,2930.89,2892.0,10.853571428571383,0,0
2024-11-08 11:30:00,2919.49,2802.0277936892935,2930.89,2892.0,9.872142857142828,0,0
2024-11-08 11:45:00,2914.39,2803.145825592883,2930.89,2892.0,9.253571428571377,0,0
2024-11-08 12:00:00,2912.77,2804.236613397929,2930.89,2892.0,9.009999999999925,0,0
2024-11-08 12:15:00,2914.31,2805.331870976059,2930.89,2893.33,9.028571428571338,0,0
2024-11-08 12:30:00,2931.51,2806.5873747474416,2936.9,2893.33,10.047142857142783,0,0
2024-11-08 12:45:00,2936.48,2807.8798386803032,2940.8,2893.33,10.08999999999995,0,0
2024-11-08 13:00:00,2935.0,2809.144715907365,2942.35,2893.64,10.46142857142851,0,0
2024-11-08 13:15:00,2929.61,2810.3433754505754,2942.35,2895.75,10.716428571428489,0,0
2024-11-08 13:30:00,2931.61,2811.5500085306694,2942.35,2895.75,10.489999999999911,0,0
2024-11-08 13:45:00,2946.81,2812.8958790925535,2952.8,2897.61,11.146428571428487,0,0
2024-11-08 14:00:00,2942.39,2814.1843778080506,2956.56,2903.0,11.85785714285706,0,0
2024-11-08 14:15:00,2949.0,2815.525826785085,2956.56,2903.0,11.602857142857081,0,0
